# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
18350 110.63 3.37225 3.20064 -3.57156 -0.408456 -0.0601539
18400 110.098 2.90244 2.77034 -3.34287 -0.364664 0.0107808
18450 108.965 2.63185 2.11994 -3.3219 -0.653411 0.152994
18500 108.77 2.98684 1.85647 -3.32383 -0.412545 -0.0650895
18550 108.377 2.78211 2.07561 -3.09818 -0.345377 -0.0870766
18600 107.038 2.80109 1.96004 -2.60292 -0.430926 0.0743029
18650 106.985 3.35954 2.58725 -2.81256 -0.176317 -0.165382
18700 106.959 3.85207 2.80761 -3.00921 0.0688065 -0.128356
18750 106.577 3.79201 3.09978 -2.88038 0.123363 -0.210669
18800 107.494 4.40006 2.8745 -2.71985 0.0291473 -0.309971
18850 107.751 4.12074 3.14983 -3.17023 0.0481454 -0.349337
18900 107.747 3.58325 2.7354 -3.03754 0.223087 -0.357691
18950 107.762 3.24022 2.25047 -2.842 0.217323 -0.274624
19000 106.277 3.33008 2.13854 -2.87207 -0.223752 0.117498
19050 106.536 3.31043 2.41979 -3.03971 -0.287175 0.188458
19100 108.913 3.54867 2.19122 -3.31132 -0.220842 0.343384
19150 109.368 3.86706 2.42152 -3.50281 0.205581 0.188343
19200 109.112 3.97323 2.92819 -3.25544 -0.189874 0.39245
19250 108.678 4.09955 3.07852 -3.24342 0.132595 -0.00133216
19300 108.646 3.9417 2.76079 -3.42772 0.146167 -0.109981
19350 108.189 3.78608 2.82725 -3.34214 0.345035 -0.129487
19400 107.688 3.62575 2.81521 -3.20853 0.304403 -0.139809
